datetime,demand_mw,nuclear_mw,wind_mw,solar_new_mw,solar_existing_mw,solar_total_mw,gas_mw,bath_discharge_mw,bath_charge_mw,bath_soc_mwh,na_discharge_mw,na_charge_mw,na_soc_mwh,ironair_discharge_mw,ironair_charge_mw,ironair_soc_mwh,curtailment_mwh,unserved_mwh
2044-04-01 21:00:00,20074.969550201313,3178.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,7200.0,49721.489606988245,34940.14005678693,186107.88064433276,25823.175879749946,25823.175879749946,1177536.8201165996,0.0,0.0
2044-04-01 22:00:00,19803.96547872389,3178.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,6600.0,49721.489606988245,35211.14412826435,168076.42075278243,25823.175879749946,25823.175879749946,1172372.1849406497,0.0,0.0
2044-04-01 23:00:00,19581.065820637014,3178.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,6000.0,49721.489606988245,35434.043786351234,150245.5705535103,25823.175879749946,25823.175879749946,1167207.5497646998,0.0,0.0
2044-04-02 00:00:00,19427.703235372104,3178.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,5400.0,49721.489606988245,35587.40637161614,132552.7466809766,25823.175879749946,25823.175879749946,1162042.9145887499,0.0,0.0
2044-04-02 01:00:00,19368.168070284795,3178.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,4800.0,49721.489606988245,35646.94153670345,114913.50445702145,25823.175879749946,25823.175879749946,1156878.2794128,0.0,0.0
2044-04-02 02:00:00,19417.70132763744,3178.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,4200.0,49721.489606988245,35597.408279350806,97229.68230144895,25823.175879749946,25823.175879749946,1151713.64423685,0.0,0.0
2044-04-02 03:00:00,19542.01075233974,3178.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,3600.0,49721.489606988245,35473.0988546485,79433.98166364437,25823.175879749946,25823.175879749946,1146549.0090609002,0.0,0.0
2044-04-02 04:00:00,19764.434129105917,3178.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,49721.489606988245,35250.67547788232,61438.099986750225,25823.175879749946,25823.175879749946,1141384.3738849503,0.0,0.0
2044-04-02 05:00:00,20007.81388398283,3178.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,2400.0,49721.489606988245,35007.295723005416,43223.17653046686,25823.175879749946,25823.175879749946,1136219.7387090004,0.0,0.0
2044-04-02 06:00:00,20132.599590005826,3178.3,2115.32,824.9454992853089,27.980175785436302,852.9256750707452,0.0,3000.0,3000.0,1800.0,49721.489606988245,35735.435692053165,25663.579046326464,25823.175879749946,25823.175879749946,1131055.1035330505,0.0,0.0
2044-04-02 07:00:00,20130.694464723034,3178.3,2115.32,8480.952184539676,287.6535882150804,8768.605772754756,0.0,3000.0,3000.0,1200.0,49721.489606988245,43653.020915019966,15229.80826285619,25823.175879749946,25823.175879749946,1125890.4683571006,0.0,0.0
2044-04-02 08:00:00,20097.354772274142,3178.3,2115.32,9227.150221553631,312.96283866191146,9540.113060215543,0.0,3000.0,3000.0,600.0,49721.489606988245,44457.867894929645,5520.399761304623,25823.175879749946,25823.175879749946,1120725.8331811507,0.0,0.0
2044-04-02 09:00:00,20040.201013790327,3178.3,2115.32,13673.636454177207,463.77700338444845,14137.413457561655,0.0,3000.0,3000.0,0.0,49721.489606988245,49112.322050759576,0.0,25823.175879749946,25823.175879749946,1115561.1980052008,0.0,0.0
2044-04-02 10:00:00,20064.01507982525,3178.3,2094.3900000000003,63013.3106069912,2137.260593740305,65150.57120073151,0.0,2400.0,3000.0,0.0,44749.34064628942,49721.489606988245,0.0,25823.175879749946,25823.175879749946,1110396.562829251,44787.097160207435,0.0
2044-04-02 11:00:00,20079.7323634083,3178.3,1251.2700000000002,49816.78157686317,1689.6659316196105,51506.44750848278,0.0,2400.0,3000.0,0.0,44749.34064628942,49721.489606988245,0.0,25823.175879749946,25823.175879749946,1105231.927653301,30284.136184375653,0.0
2044-04-02 12:00:00,20021.62604228309,3178.3,1973.39,64732.37988111196,2195.5673067521498,66927.94718786412,0.0,2400.0,3000.0,0.0,20855.058910207692,49721.489606988245,23894.281736081728,25823.175879749946,25823.175879749946,1100067.2924773511,22591.580448800472,0.0
2044-04-02 13:00:00,19937.32424851946,3178.3,905.7030000000001,77066.33200360888,2613.905425834685,79680.23742944357,0.0,2400.0,3000.0,0.0,0.0,49721.489606988245,68643.62238237115,25823.175879749946,25823.175879749946,1094902.6573014013,13505.426573935845,0.0
2044-04-02 14:00:00,19935.419123236665,3178.3,378.48300000000006,76734.73637579854,2602.658496232846,79337.3948720314,0.0,2400.0,3000.0,-0.0,0.0,49721.489606988245,113392.96302866057,25823.175879749946,25823.175879749946,1089738.0221254514,12637.269141806457,0.0
2044-04-02 15:00:00,19971.140222289054,3178.3,204.765,59034.46616141072,2002.3077185422485,61036.77387995297,0.0,0.0,3000.0,2400.0,8272.790949324342,49721.489606988245,149869.51272562565,25823.175879749946,25823.175879749946,1084573.3869495015,0.0,0.0
